קוד פנימי,פריט,שם פריט,מחלקה,שם קבוצה,שם ספק,שם יצרן,שם צבע,מידה,שם יובש,שונות,תאריך הקמה,ת. העברה לארכיון,ת. יציאה מארכיוןמחיר מחירון 1,,יתרת מלאי,נמכר באילת לפי ת.ז,אחריות
3704,7290017983424,אדיר  כרם בן זמרה שרדונה כתום 2023,1,יין לבן יבש,פירות אדיר,,לבן,750,יבש,2023,30/01/2024,11/11/2024,,89,,כן,
3956,7290017983448,אדיר  Winemaker Edition ריזלינג 2023,1,יין לבן יבש,פירות אדיר,,לבן,750,יבש,2023,11/02/2025,,,110,21,לא,
3862,7290017983455,אדיר  מארז זוגי ווין מייקר,1,יין אדום יבש,פירות אדיר,,אדום,750,יבש,,18/09/2024,,,200,,לא,
3488,7290017995137,סקוריה  מרלו,1,יין אדום יבש,יקב סקוריה,,אדום,750,יבש,2020,25/10/2022,18/09/2023,,95,,לא,
3375,7290017995144,סקוריה  סירה,1,יין אדום יבש,יקב סקוריה,,אדום,750,יבש,2019,23/03/2022,18/09/2023,,110,,כן,
3507,7290017995175,סקוריה  רוזה,1,יין רוזה,יקב סקוריה,,רוזה,750,יבש,2021,29/11/2022,18/09/2023,,80,,לא,
3374,7290017995243,סקוריה  סוביניון בלאן 2022,1,יין לבן יבש,יקב סקוריה,,לבן,750,יבש,2022,23/03/2022,16/09/2024,,89,,כן,
3926,7290018090862,שמאי  רוזה 2023,1,יין רוזה,גפנים בוגרות,,רוזה,750,יבש,2023,18/12/2024,,,89,,לא,
3928,7290018090961,שמאי  רזרב בלנד 2020,1,יין אדום יבש,גפנים בוגרות,,אדום,750,יבש,2020,18/12/2024,,,175,,לא,
3929,7290018090978,שמאי  בלנד שילת 2021,1,יין אדום יבש,גפנים בוגרות,,אדום,750,יבש,2021,18/12/2024,,,150,,כן,
3394,7290018165911,ברקן  בטא יין כתום,1,יין לבן יבש,,,לבן,750,יבש,2021,03/05/2022,30/11/2023,,70,,כן,
3950,7290018165973,פלדשטיין  גלגמש 2021,1,יין אדום יבש,טמפו,,אדום,750,יבש,2021,06/02/2025,,,125,9,לא,
3885,7290018207000,תינקרז ג'ין,14,,,,,700,,,15/10/2024,,,190,1,לא,
3553,7290018294215,כרמל  קאיומי שיראז 2016,1,יין אדום יבש,אגודת הכורמים - כרמל,,אדום,750,יבש,2016,23/02/2023,08/01/2025,,210,,לא,
3555,7290018294239,כרמל  קריניאן ואדי מילק 2019,1,יין אדום יבש,אגודת הכורמים - כרמל,,אדום,750,יבש,2019,23/02/2023,30/11/2023,,130,,לא,
3595,7290018294369,כרמל  מיץ ענבים 700 מ"ל,10,,,,,,,,30/03/2023,,,16,,לא,
138,7290018294406,כרמל  Limited Edition,1,יין אדום יבש,אגודת הכורמים - כרמל,,אדום,750,יבש,,20/01/2014,30/11/2023,,180,,לא,
2365,7290018414057,גבעות  גופנה קברנה סוביניון 2018,1,יין אדום יבש,גבעות,,אדום,750,יבש,2018,02/10/2017,,10/07/2020,220,6,לא,
3148,7290018414118,גבעות  מצדה 2018,1,יין אדום יבש,גבעות,,אדום,750,יבש,2018,23/02/2021,07/11/2023,,220,,לא,
2467,7290018414156,גבעות  מחול הכרמים,1,יין אדום יבש,גבעות,,אדום,750,יבש,2019,27/01/2018,02/07/2023,10/04/2019,100,,לא,
249,7290018414163,גבעות  רוזה 2023,1,יין רוזה,גבעות,,רוזה,750,יבש,2023,20/01/2014,16/09/2024,23/02/2021,95,,כן,
2074,7290018414217,גבעות  נווה 2023,1,יין אדום יבש,גבעות,,אדום,750,יבש,2023,21/04/2016,12/08/2025,,89,,כן,
3352,7290018414224,גבעות  גופנה קברנה סוביניון רזרב,1,יין אדום יבש,גבעות,,אדום,750,יבש,2018,01/03/2022,16/09/2024,,169,,לא,
1834,7290018414231,גבעות  גופנה פטי ורדו 2019,1,יין אדום יבש,גבעות,,אדום,750,יבש,2019,29/06/2015,,,169,12,לא,
3353,7290018414248,גבעות  גופנה  קברנה פרנק 2019,1,יין אדום יבש,גבעות,,אדום,750,יבש,2019,01/03/2022,30/11/2023,,160,,לא,
3804,7290018414255,גבעות  גופנה שרדונה קברנה 2024,1,יין לבן יבש,גבעות,,לבן,750,יבש,2024,04/06/2024,,,119,2,כן,
2663,7290018414262,גבעות  גופנה חמדאני ג'נדלי 2023,1,יין לבן יבש,גבעות,,לבן,750,יבש,2023,25/10/2018,12/08/2025,,115,,כן,
3459,7290018414279,גבעות  מצדה 2019,1,יין אדום יבש,גבעות,,אדום,750,יבש,2019,14/09/2022,30/11/2023,,220,,לא,
247,7290018414323,גבעות  גופנה פינו נואר 2022,1,יין אדום יבש,גבעות,,אדום,750,יבש,2022,20/01/2014,,22/02/2024,160,17,כן,
3354,7290018414330,גבעות  מחול הכרמים 2023,1,יין אדום יבש,גבעות,,אדום,750,יבש,2023,01/03/2022,,12/04/2024,120,10,כן,
2468,7290018414347,גבעות  מרלו 2023,1,יין אדום יבש,גבעות,,אדום,750,יבש,2023,27/01/2018,,22/02/2024,120,19,כן,
2894,7290018414354,גבעות  קברנה סוביניון 2022,1,יין אדום יבש,גבעות,,אדום,750,יבש,2022,03/10/2019,,22/02/2024,120,,כן,
3590,7290018414386,גבעות  המעגל הפנימי 2021,1,יין אדום יבש,גבעות,,אדום,750,יבש,2021,22/03/2023,08/01/2025,,169,,לא,
2001,7290018414415,גבעות  גופנה קברנה פרנק 2023,1,יין אדום יבש,גבעות,,אדום,750,יבש,2023,18/02/2016,,08/10/2019,169,9,כן,
3763,7290018414422,גבעות  גופנה פטי ורדו 2023,1,יין אדום יבש,גבעות,,אדום,750,יבש,2023,04/04/2024,,,169,12,כן,
3475,7290018414439,גבעות  גופנה קברנה סוביניון 2023,1,יין אדום יבש,גבעות,,אדום,750,יבש,2023,23/09/2022,,,169,,כן,
3655,7290018414446,גבעות  מצדה 2020,1,יין אדום יבש,גבעות,,אדום,750,יבש,2020,29/08/2023,,,265,,כן,
3556,7290018414477,גבעות  גופנה סוביניון בלאן 2022,1,יין לבן יבש,גבעות,,לבן,750,יבש,2022,23/02/2023,11/11/2024,,115,,לא,
3859,7290018414538,גבעות  מצדה 2021,1,יין אדום יבש,גבעות,,אדום,750,יבש,2021,17/09/2024,,,245,7,לא,
3860,7290018414576,גבעות  מצדה שרדונה 2022,1,יין לבן יבש,גבעות,,לבן,750,יבש,2022,17/09/2024,,,180,,לא,
3743,7290018464342,תניא  אליה מרסלן רזרב 2019,1,יין אדום יבש,מצודה,,אדום,750,יבש,2019,06/03/2024,16/09/2024,,145,,לא,
231,7290018464427,תניא  עברי בלנד 2021,1,יין אדום יבש,מצודה,,אדום,750,יבש,2021,20/01/2014,16/09/2024,06/03/2024,95,,לא,
159,7290018476802,בזלת הגולן  רזרב קברנה סוביניון,1,יין אדום יבש,יקב בזלת הגולן,,אדום,750,יבש,2018,20/01/2014,12/07/2022,18/02/2020,145,,לא,
3178,7290018641002,Abeer  Red Lager,16,בירה 330,,,,330,,,03/05/2021,23/03/2022,,14,,לא,
3179,7290018641422,Abeer  IPA,16,בירה 330,,,,330,,,03/05/2021,23/03/2022,,14,,לא,
3165,7290018641439,פלוס+  ערק אשכוליות Arak,16,,,,,,,,26/03/2021,28/03/2025,28/03/2025,12,,לא,
3198,7290018641446,ARAK+ לימון,14,,,,,,,,17/06/2021,12/07/2022,,12,,לא,
2862,7290018715451,נטע  בלנד אדום 2023,1,יין אדום יבש,הכרם,,אדום,750,יבש,2023,11/07/2019,16/09/2024,03/05/2024,77,,לא,
2172,7290018795002,שאטו רמו  גרנד בלנד,1,יין אדום יבש,שאטו רמו,,אדום,750,יבש,2018,11/10/2016,02/02/2022,,110,,כן,
3430,7290018795057,אוריאל  מרלו 2020,1,יין אדום יבש,שאטו רמו,,אדום,750,יבש,2020,22/07/2022,12/08/2025,,89,,כן,
3435,7290018795064,אוריאל  פטי ורדו 2020,1,יין אדום יבש,שאטו רמו,,אדום,750,יבש,2020,31/07/2022,12/08/2025,,110,,כן,
2792,7290018795071,אוריאל  בלנד 2020,1,יין אדום יבש,שאטו רמו,,אדום,750,יבש,2020,17/03/2019,12/08/2025,,89,,כן,
3439,7290018795965,שאטו רמו  רוזה,1,יין רוזה,שאטו רמו,,רוזה,750,יבש,2021,05/08/2022,30/11/2023,,85,,לא,
3810,7290018810361,טפרברג  פט נט 2023,1,,טפרברג,,,750,יבש,2023,14/06/2024,16/09/2024,,87,,לא,
3508,7290018810460,פרידנברג  ברברה 2021,1,יין אדום יבש,טפרברג,,אדום,750,יבש,2021,01/12/2022,16/09/2024,,95,,כן,
2044,7290018810514,טפרברג  אסנס מלבק 2021,1,יין אדום יבש,טפרברג,,אדום,750,יבש,2021,22/03/2016,,17/01/2022,105,39,כן,
3787,7290018810545,טפרברג  אינספייר ארט דבוקי 2023,1,יין לבן יבש,טפרברג,,לבן,750,יבש,2023,01/05/2024,11/11/2024,,55,,כן,
3958,7290018810576,טפרברג  אינספייר GSM 2023,1,יין אדום יבש,טפרברג,,אדום,750,יבש,2023,11/02/2025,,,70,5,לא,
3820,7290018810613,טפרברג  לגאסי קברנה פרנק 2019/2020,1,יין אדום יבש,טפרברג,,אדום,750,יבש,2020,10/07/2024,,,190,,לא,
3786,7290018810743,טפרברג  אינספייר ארט סוביניון בלאן 2023,1,יין לבן יבש,טפרברג,,לבן,750,יבש,2023,01/05/2024,12/08/2025,,55,,כן,
3537,7290018832004,אחיה  שמן זית סורי 750 מ"ל,7,,אחיה,,,,,,12/01/2023,,,53,22,לא,
3472,7290018832011,אחיה שמן זית ארבקינה 750 מ"ל,7,,אחיה,,,,,,22/09/2022,08/01/2025,,53,,לא,
3474,7290018832028,אחיה  שמן זית קורינייקי 750 מ"ל,7,,אחיה,,,,,,22/09/2022,,,53,10,כן,
3473,7290018832035,אחיה  שמן זית פיקואל 750 מ"ל,7,,אחיה,,,,,,22/09/2022,08/01/2025,,53,,כן,
2994,7290018832097,משק אחיה  שמן זית ארבקינה,7,,,,,1L,,,15/05/2020,01/12/2023,,45,,לא,
3199,7290018832356,אחיה  טנא פרמיום ק.ס.,1,יין אדום יבש,אחיה,,אדום,750,יבש,2017,28/06/2021,07/11/2023,,65,,כן,
2589,7290018832424,משק אחיה  גוורצטרמינר 2021,1,יין לבן יבש,אחיה,,לבן,750,יבש,2021,29/06/2018,16/09/2024,12/06/2022,55,,לא,
3869,7290018832486,אחיה  ממרח ארטישוק עם פטריות כמהין,9,,אחיה,,,200,,,24/09/2024,,,20,,כן,
3462,7290018832530,אחיה  טנא פרמיום שיראז,1,יין אדום יבש,אחיה,,אדום,750,יבש,2019,14/09/2022,30/11/2023,,65,,כן,
3550,7290018832547,טנא פסגות  קברנה סוביניון 2020,1,יין אדום יבש,אחיה,,אדום,750,יבש,2020,21/02/2023,30/11/2023,,110,,כן,
4027,7290018832646,אחיה  שמן זית הבית 750 מ"ל,7,,אחיה,,,,,,19/05/2025,,,53,11,לא,
3889,7290018843000,תל שיפון  קברנה סוביניון 2021,1,יין אדום יבש,הכרם,,אדום,750,יבש,2021,04/11/2024,,,120,,לא,
3528,7290018843024,תל שיפון  סירה 2022,1,יין אדום יבש,יקב אור-טל,,אדום,750,יבש,2022,27/12/2022,12/08/2025,,120,,כן,
3934,7290018843215,תל שיפון  געש 2020,1,יין אדום יבש,הכרם,,אדום,750,יבש,2020,30/12/2024,,,245,8,לא,
3875,7290018843420,תל שיפון  ריזלינג 2023,1,יין לבן יבש,הכרם,,לבן,750,יבש,2023,30/09/2024,,,120,,כן,
3533,7290018843604,תל שיפון  לבן 2021,1,יין לבן יבש,מ. מורדכי,,לבן,750,יבש,2021,09/01/2023,30/11/2023,,95,,כן,
3440,7290018843802,תל שיפון  אדום 2021,1,יין אדום יבש,יקב אור-טל,,אדום,750,,2021,08/08/2022,16/09/2024,,95,,כן,
2967,7290018858004,הולנדר  ליקר אשכולית וכשות,3,,הולנדר,,,500,,,10/03/2020,,,88,15,כן,
3015,7290018858011,הולנדר  ליקר פינק ליידי פסיפלורה ורום,3,,הולנדר,,,500,,,24/06/2020,,26/11/2024,88,6,כן,
3757,7290018858028,הולנדר  ליקר קוקוס ודלעת,3,,הולנדר,,,500,,,26/03/2024,,,88,1,לא,
2795,7290018858035,הולנדר  ליקר לימון וג'ינג'ר,3,,הולנדר,,,500,,,18/03/2019,,,88,28,כן,
2846,7290018858042,הולנדר  שנאפס תפוחים,3,,הולנדר,,,500,,,31/05/2019,,,160,3,לא,
2872,7290018858066,הולנדר  שנאפס תאנים,3,,הולנדר,,,500,,,01/09/2019,,,160,7,לא,
2794,7290018858110,הולנדר  אשכוליות וכשות גבוה,3,,הולנדר,,,200,,,18/03/2019,13/03/2024,,45,,כן,
3574,7290018858127,הולנדר  פינק ליידי גבוה,3,,הולנדר,,,200,,,05/03/2023,07/03/2024,,45,,לא,
3238,7290018858172,הולנדר  שנאפס אתרוגים,3,,הולנדר,,,500,,,30/08/2021,,,160,2,לא,
3363,7290018858219,הולנדר 200 מ"ל אשכולית,3,,הולנדר,,,,,,10/03/2022,28/05/2024,,38,,לא,
3016,7290018858233,הולנדר 200 מ"ל פינק ליידי,3,,הולנדר,,,,,,24/06/2020,28/05/2024,,38,,לא,
3364,7290018858240,הולנדר 200 מ"ל קוקוס,3,,הולנדר,,,,,,10/03/2022,28/05/2024,,38,,לא,
3968,7290018858271,הולנדר  ליקר פינק ליידי 100 מ"ל,3,,הולנדר,,,100,,,26/02/2025,10/11/2025,,25,,לא,
3969,7290018858288,הולנדר  ליקר קוקוס 100 מ"ל,3,,הולנדר,,,100,,,26/02/2025,10/11/2025,,25,,לא,
3749,7290018858363,הולנדר  ליקר אפרסק פסיפלורה וצילי,3,,הולנדר,,,500,,,15/03/2024,,,88,9,לא,
3759,7290018867044,אפוד  הרמיטאז קברנה סוביניון-סירה 2021,1,יין אדום יבש,מצודה,,אדום,750,יבש,2021,28/03/2024,11/11/2024,,89,,לא,
3299,7290018867099,אפוד  הילה 2022,1,יין אדום יבש,איסבקו - כספי,,אדום,750,יבש,2022,16/12/2021,16/09/2024,,79,,כן,
3493,7290018867242,אפוד  הילה קברנה סוביניון-מרלו,1,יין אדום,איסבקו - כספי,,אדום,750,,2019,03/11/2022,30/11/2023,,75,,לא,
4052,7290018867334,טליה  מרלו ללא ביסולפיט 2024,1,יין אדום יבש,מצודה,,אדום,750,יבש,2024,17/08/2025,,,85,8,לא,
2464,7290018870099,צרעה  שורש אדום,1,יין אדום יבש,היכל היין שקד גולן,,אדום,750,יבש,2021,27/01/2018,30/11/2023,,150,,כן,
1778,7290018870129,צרעה  מיסטי הילס 2021,1,יין אדום יבש,היכל היין שקד גולן,,אדום,750,יבש,2021,30/03/2015,16/09/2024,21/12/2023,360,,לא,
3596,7290018870143,צרעה  שורש לבן 2022,1,יין לבן יבש,היכל היין שקד גולן,,לבן,750,יבש,2022,03/04/2023,11/11/2024,,169,,לא,
282,7290018870167,צרעה  הרי יהודה לבן 2022,1,יין לבן יבש,היכל היין שקד גולן,,לבן,750,יבש,2022,20/01/2014,16/09/2024,,120,,לא,
3851,7290018870228,צרעה  מיסטי הילס 2022,1,יין אדום יבש,היכל היין שקד גולן,,אדום,750,יבש,2022,05/09/2024,,22/07/2025,375,16,כן,
675,7290018870297,צרעה  הרי יהודה אדום 2022/2023,1,יין אדום יבש,היכל היין שקד גולן,,אדום,750,יבש,2023,15/12/2014,,28/05/2024,129,16,כן,
3795,7290018870365,צרעה  שורש לבן 2024,1,יין לבן יבש,היכל היין שקד גולן,,לבן,750,יבש,2024,20/05/2024,,,170,,לא,
3801,7290018870389,צרעה  הרי יהודה לבן 2024,1,יין לבן יבש,היכל היין שקד גולן,,לבן,750,יבש,2024,28/05/2024,,,130,19,כן,
3800,7290018870471,צרעה  שורש אדום 2023/2024,1,יין אדום יבש,היכל היין שקד גולן,,אדום,750,יבש,2024,28/05/2024,,,170,16,כן,
3301,7290018872055,אגאדיס  גרנדה מלבק 2018,1,יין אדום יבש,,,אדום,750,יבש,2018,17/12/2021,07/11/2023,,150,,לא,
3450,7290018872079,סימיה  רוזה 2021,1,יין רוזה,,,רוזה,750,יבש,2021,07/09/2022,30/11/2023,,75,,כן,
3907,7290018872147,אגאדיס  אנדלוס 2019,1,יין אדום יבש,אגאדיס,,אדום,750,יבש,2019,26/11/2024,,,110,13,כן,
3906,7290018872253,אגאדיס  גרנדה קברנה סוביניון 2019,1,יין אדום יבש,אגאדיס,,אדום,750,יבש,2019,26/11/2024,,,150,12,כן,
3905,7290018872260,אגאדיס  גרנדה מלבק 2019,1,יין אדום יבש,אגאדיס,,אדום,750,יבש,2019,26/11/2024,,,150,,כן,
4104,7290018872987,סימיה קריניאן 2023,1,יין אדום יבש,סימיה,,אדום,750,יבש,2023,17/11/2025,,,95,,לא,
3422,7290018874011,הרי גליל יראון סירה,1,יין אדום יבש,הרי גליל,,אדום,750,,2019,16/06/2022,02/07/2023,,135,,כן,
3379,7290018874059,יראון  סוביניון בלאן,1,יין לבן יבש,היכל היין שקד גולן,,לבן,750,יבש,2021,24/03/2022,30/11/2023,,105,,כן,
3485,7290018874066,הרי גליל  אור בלאן דה נואר 2021,1,יין לבן יבש,היכל היין שקד גולן,,לבן,750,יבש,2021,14/10/2022,16/09/2024,,80,,כן,
3899,7290018874172,הרי גליל  רוזה סדרת גליל 2023,1,יין רוזה,היכל היין שקד גולן,,רוזה,750,יבש,2023,18/11/2024,,,65,10,לא,
3857,7290018874257,הרי גליל  כרם הצוק פטי ורדו 2021,1,יין אדום יבש,היכל היין שקד גולן,,אדום,750,יבש,2021,15/09/2024,,,200,16,לא,
166,7290018874455,הרי גליל  יראון 2016,1,יין אדום יבש,היכל היין שקד גולן,,אדום,750,יבש,2016,20/01/2014,,12/09/2025,110,,כן,
3527,7290018898062,רביב  בלנד,1,יין אדום יבש,,,אדום,750,יבש,2019,27/12/2022,30/11/2023,,89,,כן,
3797,7290018898116,רביב  מרלו 2020,1,יין אדום יבש,אופיר רביב הנדסה בע"מ,,אדום,750,יבש,2020,21/05/2024,11/11/2024,,115,,כן,
3796,7290018898123,רביב  פטי ורדו 2020,1,יין אדום יבש,אופיר רביב הנדסה בע"מ,,אדום,750,יבש,2020,21/05/2024,08/01/2025,,135,,כן,
3244,7290018907054,פינטו  רוזה 2024,1,יין רוזה,ירוחם אגרו -תעשיות,,רוזה,750,יבש,2024,02/09/2021,,31/03/2025,89,14,כן,
3426,7290018907061,פינטו שרדונה 2024,1,יין לבן יבש,ירוחם אגרו -תעשיות,,לבן,750,יבש,2024,08/07/2022,,06/06/2025,89,24,כן,
3245,7290018907085,פינטו  שיראז 2023,1,יין אדום יבש,ירוחם אגרו -תעשיות,,אדום,750,יבש,2023,02/09/2021,22/09/2024,,89,,כן,
3586,7290018907092,פינטו  חולות לבן 2023,1,יין לבן יבש,ירוחם אגרו -תעשיות,,לבן,750,יבש,2023,15/03/2023,02/12/2025,21/02/2024,125,,כן,
3470,7290018907139,פינטו  מלבק 2024,1,יין אדום יבש,ירוחם אגרו -תעשיות,,אדום,750,,2024,22/09/2022,,04/12/2025,89,12,כן,
3769,7290018907344,פינטו  חולות אדום 2022,1,יין אדום יבש,ירוחם אגרו -תעשיות,,אדום,750,יבש,2022,09/04/2024,02/12/2025,,125,,לא,
3770,7290018907429,פינטו  שנין בלאן 2024,1,יין לבן יבש,ירוחם אגרו -תעשיות,,לבן,750,יבש,2024,09/04/2024,,,89,,כן,
2841,7290018907610,יעקב אוריה  עזר כנגדה 2022,1,יין לבן יבש,אלפא אומגה תרבות יין בע"מ,,לבן,750,יבש,2022,15/05/2019,12/08/2025,,125,,כן,
2643,7290018907665,יעקב אוריה  אלפא אומגא שנין בלאן 2022,1,יין לבן יבש,ירוחם אגרו -תעשיות,,לבן,750,יבש,2022,28/09/2018,,13/05/2021,135,7,כן,
2838,7290018907764,יעקב אוריה  אור מאופל,1,יין לבן יבש,ירוחם אגרו -תעשיות,,לבן,750,יבש,2022,14/05/2019,16/09/2024,15/03/2022,120,,כן,
2839,7290018907801,יעקב אוריה  גוורצטרמינר יבש 2021,1,יין לבן יבש,ירוחם אגרו -תעשיות,,לבן,750,יבש,2021,14/05/2019,11/11/2024,17/12/2023,115,,כן,
3512,7290018907832,יעקב אוריה  שרדונה Playground 2021,1,יין לבן יבש,ירוחם אגרו -תעשיות,,לבן,750,יבש,2021,07/12/2022,30/11/2023,,165,,כן,
3514,7290018907849,יעקב אוריה  אלפא אומגה G קינוח 2022,1,יין קינוח,ירוחם אגרו -תעשיות,,,750,מתוק,2022,07/12/2022,,,120,,כן,
3515,7290018907856,יעקב אוריה  V קינוח,1,יין קינוח,ירוחם אגרו -תעשיות,,לבן,500,מתוק,2021,07/12/2022,,,120,,כן,
3511,7290018907863,יעקב אוריה  האצטרובל השחור 2020,1,יין אדום יבש,ירוחם אגרו -תעשיות,,אדום,750,יבש,2020,07/12/2022,30/11/2023,,165,,כן,
3513,7290018907894,יעקב אוריה  הדוכס פונטיף,1,יין אדום יבש,ירוחם אגרו -תעשיות,,אדום,750,יבש,2020,07/12/2022,16/09/2024,,155,,כן,
3274,7290018907917,יעקב אוריה  יד אדם 2021,1,יין אדום יבש,ירוחם אגרו -תעשיות,,אדום,750,יבש,2021,04/11/2021,,,120,,כן,99
